timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
535144295,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.25013494,-0.048335843,-0.072776556,0.45835668,0.0118480995,-0.36248863,0.0,0.0,0.0,0.02470046,0.00063848414,-0.52848274
535234607,nan,nan,-3.4944756,0.2995625,0.0,0.23378716,-0.045798704,-0.049960375,-0.6195897,0.55989206,-0.33973867,0.0,0.0,0.0,-0.033305235,0.030096265,-0.5271409
535347344,nan,nan,-3.4944756,0.2995625,0.0,0.08944464,0.04907112,-0.024069073,-0.87141776,1.1216667,-0.401367,0.0,0.0,0.0,-0.047161292,0.06070481,-0.53073716
535446522,nan,nan,-3.4944756,0.2995625,0.0,0.008240702,0.14677587,-0.0046880255,-0.41417485,1.4068276,-0.4346612,0.0,0.0,0.0,-0.02249654,0.076414,-0.5326639
535545884,nan,nan,-3.4944756,0.2995625,0.0,-0.052764535,0.29090923,0.009512185,-0.20600212,1.6760943,-0.66087574,0.0,0.0,0.0,-0.011451925,0.09317625,-0.545164
535644771,nan,nan,-3.4944756,0.2995625,0.0,-0.100318536,0.38086918,0.020297049,-0.1046595,0.86754423,-0.90478766,0.0,0.0,0.0,-0.005965906,0.04945263,-0.55900425
535744095,nan,nan,-3.4944756,0.2995625,0.0,-0.14254975,0.48388425,0.025503872,-0.14539912,1.4439387,-0.734366,0.0,0.0,0.0,-0.008174304,0.08117789,-0.55132663
535847792,nan,nan,-3.4944756,0.2995625,0.0,-0.1956272,0.64894116,0.027645348,-0.29429176,1.9274261,-0.79203904,0.0,0.0,0.0,-0.016644381,0.10901024,-0.5546393
535947080,nan,nan,-3.4944756,0.2995625,0.0,-0.2328803,0.76712894,0.031183241,-0.09414768,1.3274996,-0.9089101,0.0,0.0,0.0,-0.0053903167,0.07600446,-0.5614702
536046346,nan,nan,-3.4944756,0.2995625,0.0,-0.24956392,0.819831,0.030743597,0.2162511,0.30510217,-0.9062266,0.0,0.0,0.0,0.012373161,0.01745692,-0.56111515
536145378,nan,nan,-3.4944756,0.2995625,0.0,-0.24012285,0.7890405,0.028261421,0.48692724,-0.6014852,-0.7059484,0.0,0.0,0.0,0.027347188,-0.03378108,-0.55076724
536244605,nan,nan,-3.4944756,0.2995625,0.0,-0.20923713,0.68779826,0.026361225,0.57014674,-1.2443252,-0.81583303,0.0,0.0,0.0,0.032372072,-0.0706509,-0.55680656
536348344,nan,nan,-3.4944756,0.2995625,0.0,-0.1599296,0.52587235,0.029432533,0.610635,-1.3699764,-0.6647324,0.0,0.0,0.0,0.034236994,-0.076811634,-0.54983675
536447590,nan,nan,-3.4944756,0.2995625,0.0,-0.12727374,0.41891202,0.03619194,0.40640128,-0.78042305,-0.50106543,0.0,0.0,0.0,0.022442978,-0.04309784,-0.54155797
536546891,nan,nan,-3.4944756,0.2995625,0.0,-0.10639672,0.35029402,0.046353817,0.29983008,-0.31438446,-0.3073678,0.0,0.0,0.0,0.016243467,-0.01703196,-0.5312739
536646133,nan,nan,-3.4944756,0.2995625,0.0,-0.08661564,0.2851703,0.052809,0.27432257,-0.3199744,-0.590587,0.0,0.0,0.0,0.015300267,-0.017846487,-0.5469665
536745165,nan,nan,-3.4944756,0.2995625,0.0,-0.06766288,0.22277094,0.058441162,0.2658292,-0.27613887,-0.4982257,0.0,0.0,0.0,0.01469479,-0.015264699,-0.54209113
536844686,nan,nan,-3.4944756,0.2995625,0.0,-0.048645705,0.16015944,0.060408592,0.2637718,-0.3495735,-0.7498772,0.0,0.0,0.0,0.01493427,-0.019792201,-0.5552357
