timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
554051389,-0.3078439,0.19967888,-0.07615241,4514,0,-0.52484983,-2.786553,-11.144599,4514,0
554055899,-0.0057286783,-0.22871226,0.013382528,4510,0,1.1603346,-0.14654335,-6.7726216,4510,0
554060404,0.16998969,0.19554237,-0.0386435,4505,0,-1.1769787,-3.768895,-14.032334,4505,0
554064913,-0.25691828,0.005383006,0.03784388,4509,0,0.8821085,2.4835374,-6.245017,4509,0
554069423,0.64943385,-0.24230814,0.0417727,4510,0,-0.17343405,2.2107573,-10.870879,4510,0
554073932,-0.8144425,0.21985154,-0.11161892,4509,0,-0.3078739,-2.3036087,-12.424936,4509,0
554078441,0.45654798,-0.11750725,0.040510464,4509,0,0.78166485,0.12882553,-6.183891,4509,0
554082951,-0.18067737,0.07246626,-0.020602332,4510,0,-1.5974556,-4.9018197,-12.79665,4510,0
554087461,-0.041256472,0.017443657,0.05774955,4510,0,0.7890119,2.6972642,-8.034641,4510,0
554091970,0.4574988,-0.19548005,0.0034909567,4509,0,0.29867402,1.4378335,-9.980576,4509,0
554096480,-0.62655425,0.15473287,-0.10069087,4510,0,0.087501094,-0.5808218,-11.136224,4510,0
554100997,0.27910525,-0.094944075,0.06653061,4517,0,0.33876243,-0.4981939,-7.9071517,4517,0
554105499,-0.07904692,0.13230188,-0.006179837,4502,0,-1.6177081,-4.302523,-13.342783,4502,0
554110008,0.02315166,-0.04706715,0.056127056,4509,0,0.49575722,1.7093979,-6.8191524,4509,0
554114517,0.12775284,-0.10804119,-0.02514042,4509,0,0.5667852,0.8195529,-11.625912,4509,0
554119027,-0.035198536,0.06877225,-0.092218935,4510,0,0.39538214,1.1484226,-8.875081,4510,0
554123538,-0.25203222,-0.06627473,0.039056785,4511,0,-0.8170055,-1.8688184,-10.160665,4511,0
554128046,0.19555053,0.17825828,0.025453888,4508,0,-1.020955,-2.1339397,-12.149749,4508,0
554132563,0.072602406,-0.1367494,0.032609034,4517,0,0.14716847,-0.62777746,-6.4569,4517,0
554137065,-0.31614825,0.044957604,-0.046649963,4502,0,1.0068107,0.5401384,-13.706676,4502,0
554141574,0.54474366,-0.038881294,-0.06547953,4509,0,0.88740873,2.0126636,-5.6322265,4509,0
554146084,-0.5608505,-0.08116846,-0.0059695095,4510,0,-1.4817147,-2.1260612,-11.502864,4510,0
554150593,0.16807598,0.20738325,0.07136857,4509,0,-0.2132563,-0.10090024,-11.481755,4509,0
554155103,0.375219,-0.12956901,0.02229701,4510,0,-0.5274189,-2.2223153,-7.94573,4510,0
554159612,-0.7604774,0.11244387,-0.095294654,4509,0,1.0184913,-0.6927846,-12.18795,4509,0
554164122,0.8327654,-0.19920272,-0.00472313,4510,0,1.589773,3.2057197,-5.307323,4510,0
554168631,-0.3758537,0.11106215,-0.030922504,4509,0,-1.8320055,-2.0576794,-13.755554,4509,0
554173141,-0.24252415,0.08619315,0.094436884,4510,0,0.118044026,1.249398,-8.810385,4510,0
554177650,0.689381,-0.19567525,0.009247696,4509,0,-0.66064227,-2.9485223,-11.021773,4509,0
554182162,-0.79939854,0.25506008,-0.123155005,4512,0,0.17818941,-1.8240699,-12.446193,4512,0
554186669,0.5063706,-0.30081055,0.06418648,4507,0,1.9302586,2.5247836,-2.463738,4507,0
554191179,0.04159995,0.11545943,-0.062725626,4510,0,-1.7095137,-1.8829938,-15.1058655,4510,0
554195688,-0.33793154,0.12711981,0.060943156,4509,0,0.05921436,2.173075,-8.557741,4509,0
554200198,0.3282626,-0.2229679,0.05772269,4510,0,-0.42681986,-2.1404254,-11.942842,4510,0
554204707,-0.28857765,0.26504055,-0.13208872,4509,0,-0.38670573,-2.5488896,-12.13009,4509,0
554209219,0.059273243,-0.31761402,0.07092123,4512,0,1.7652402,1.1139553,-1.3160828,4512,0
554213726,0.11459855,0.2311497,-0.040966794,4507,0,-1.299048,-1.1988696,-16.822018,4507,0
554218236,0.069460355,0.048798915,0.028975554,4510,0,0.2398015,3.0612464,-5.181479,4510,0
554222745,-0.14537555,-0.38097844,0.0762698,4509,0,-0.8264408,-1.2221029,-14.051041,4509,0
554227259,-0.038172763,0.4540492,-0.12903649,4514,0,-0.25275463,-2.6525652,-14.497253,4514,0
554231764,0.0584995,-0.28784445,0.03503957,4505,0,1.4957408,-0.8330767,2.106718,4505,0
554236274,-0.23829114,0.12486216,-0.019605828,4510,0,-0.8087523,-1.7273787,-18.318024,4510,0
554240783,0.5908509,0.26359415,0.00031085685,4509,0,0.2707022,3.7989373,-7.483344,4509,0
554245293,-0.38955095,-0.5962043,0.052667767,4510,0,-0.5536691,0.2254987,-7.519057,4510,0
554249802,-0.19196191,0.34059122,-0.07751724,4509,0,-0.20913576,-1.6837848,-18.459364,4509,0
554254312,0.48252183,0.0375326,-0.0061713904,4510,0,0.937457,-2.2899787,-0.2870208,4510,0
554258822,-0.7808689,-0.1391731,-0.009096134,4510,0,-0.15955108,-3.1804152,-12.313149,4510,0
554263331,0.87633437,0.3054785,0.022191187,4509,0,0.11403068,3.7142332,-14.3121195,4509,0
554267840,-0.14751686,-0.42753324,0.013319266,4509,0,-0.6167487,1.189457,-4.171564,4509,0
554272350,-0.6471965,0.04557742,-0.021082569,4510,0,-0.26336733,0.47784308,-15.949801,4510,0
554276859,0.9079573,0.1408451,-0.0152141815,4509,0,0.8860121,-2.2127042,-5.5871353,4509,0
554281369,-0.8754932,0.002852003,-0.05850261,4510,0,-0.51475644,-5.288475,-10.0684395,4510,0
554285878,0.40942752,0.1548883,0.06161571,4509,0,0.4371944,2.8723593,-11.8196535,4509,0
554290392,0.7138054,-0.3540143,0.029152254,4514,0,-0.62134707,1.9512014,-6.7819815,4514,0
554294897,-1.2390711,0.065797605,-0.05530111,4505,0,-0.6384073,0.56716263,-14.582609,4505,0
554299407,0.8541996,0.012976237,0.047983456,4510,0,1.365733,-0.11945578,-6.263462,4510,0
554303916,-0.26234645,0.09131388,-0.11514201,4509,0,-0.94375664,-7.294199,-11.56885,4509,0
554308426,-0.53559345,0.20905884,0.036245745,4510,0,0.3309611,0.94447356,-10.387127,4510,0
554312935,1.3055987,-0.3808158,0.10418681,4509,0,0.039462227,3.0752902,-6.548608,4509,0
554317445,-1.0439444,0.084633045,-0.114286005,4510,0,-1.4349707,0.059546217,-14.6137705,4510,0
554321954,0.15458119,-0.014357447,0.070689686,4509,0,1.779249,3.02182,-6.152965,4509,0
554326464,0.4518217,-0.021009993,-0.074313305,4510,0,-0.33477962,-6.918136,-12.065442,4510,0
554330973,-0.84154207,0.38840574,-0.07144955,4509,0,-0.7107211,-2.5283394,-13.371484,4509,0
554335483,0.876516,-0.40316176,0.17606235,4510,0,0.91157794,3.6350904,-2.3329053,4510,0
554339992,-0.07850335,-0.011221488,-0.10459905,4509,0,-1.9577014,-0.41086748,-15.896369,4509,0
554344502,-0.6442193,0.16949491,-0.01730754,4510,0,1.0526645,3.6831706,-6.5340023,4510,0
554349011,0.7220299,-0.3177795,0.051344726,4509,0,0.9061633,-2.9804447,-8.686629,4509,0
554353520,-0.60886705,0.41914126,-0.16269414,4509,0,-1.2863271,-6.505109,-18.14173,4509,0
554358030,0.2152236,-0.07298295,0.1426869,4510,0,0.9189892,2.924897,-2.2628453,4510,0
554362541,0.4315101,-0.37714922,0.031469766,4511,0,-0.69440925,0.08416668,-10.109762,4511,0
554367049,-0.57219505,0.35485834,-0.10472511,4508,0,-0.38279483,2.696506,-13.920823,4508,0
554371566,0.32275447,-0.2342266,0.06959038,4517,0,1.5409226,1.0618478,-3.3079243,4517,0
554376068,-0.17650671,0.004633224,-0.09904678,4502,0,-0.98401845,-6.587063,-17.365417,4502,0
554380578,-0.04170347,0.3627172,0.030328719,4510,0,-0.3716578,-0.19256769,-11.1932745,4510,0
554385087,0.26354328,-0.42726073,0.11376587,4509,0,0.413545,0.4596189,-1.2305074,4509,0
554389596,-0.2030625,0.11142417,-0.10050529,4509,0,-1.0771891,1.5020764,-16.743835,4509,0
554394106,0.18280143,0.19027297,0.0025029294,4510,0,0.6547867,2.8421798,-5.61519,4510,0
554398615,-0.2216556,-0.45226267,-0.0042416775,4509,0,0.43490452,-3.892636,-8.577893,4509,0
554403125,-0.0052205296,0.41487628,-0.052965797,4510,0,-1.0196376,-3.5890274,-20.19711,4510,0
554407635,0.1704424,0.017529171,0.0923497,4510,0,0.50621057,0.08067237,-1.8047293,4510,0
554412144,-0.27872708,-0.40416852,0.0066278726,4509,0,0.21942636,0.7583012,-8.410498,4509,0
554416654,0.34544495,0.43492082,-0.068310946,4510,0,-0.57194626,3.297718,-16.423025,4510,0
554421163,-0.15652832,-0.25428614,-0.013120046,4509,0,0.8115922,-0.481297,-0.46374273,4509,0
554425681,-0.21922866,-0.20935273,0.0056226207,4518,0,-0.49307278,-3.1625736,-16.9247,4518,0
554430182,0.40872848,0.50509655,0.010473299,4501,0,-0.57771856,-2.0804377,-13.799454,4501,0
554434695,-0.41238037,-0.34693694,0.050862398,4513,0,0.62229264,-0.4651149,-0.25347054,4513,0
554439201,0.08483593,0.020477755,-0.0075386832,4506,0,-0.521615,2.262533,-17.133652,4506,0
554443714,0.43168744,0.25401184,-0.050394557,4513,0,0.1371475,1.7898248,-6.4401093,4513,0
554448224,-0.5384023,-0.49923146,0.0055889897,4510,0,0.28668913,-1.6107535,-5.7038918,4510,0
554452729,0.2824042,0.36804906,0.011497442,4505,0,-1.0233604,-2.472487,-21.12309,4505,0
554457239,0.06137977,0.086005576,0.014612778,4510,0,0.12189065,-2.0165772,-3.2189033,4510,0
554461751,-0.5112425,-0.36574173,0.045477092,4512,0,0.25626746,0.30288705,-8.848398,4512,0
554466258,0.55485237,0.34402406,-0.030737383,4507,0,0.06529239,2.3681011,-15.362998,4507,0
554470773,0.028207585,-0.20720986,-0.057351578,4515,0,0.786427,0.5290313,-0.15724978,4515,0
554475277,-0.43756494,-0.19180411,0.032951742,4504,0,-0.62192535,-1.2458943,-16.240152,4504,0
554479786,0.49397948,0.47835505,0.0042574783,4509,0,-0.8208544,-2.7166834,-14.897589,4509,0
554484296,-0.34008974,-0.30896562,0.0030577928,4510,0,-0.04672938,-1.8081042,-1.91665,4510,0
554488805,-0.29042086,-0.012180288,0.045933392,4509,0,-0.016003476,1.1158354,-15.262306,4509,0
554493321,0.7094037,0.23338835,-0.050113045,4516,0,1.288057,1.9215055,-6.5020933,4516,0
554497825,-0.25625157,-0.38455197,-0.05983852,4504,0,0.023768421,0.0092487475,-4.715222,4504,0
554502334,-0.3069949,0.23651452,0.035911277,4509,0,-1.1985542,-1.1488879,-20.315369,4509,0
554506846,0.56997275,0.11305698,0.0050530927,4512,0,-0.14207663,-2.4411333,-6.122176,4512,0
554511353,-0.65064836,-0.3308091,0.00025338493,4507,0,-0.7063313,-1.9406615,-8.45382,4507,0
554515862,0.05374605,0.26685387,0.04464655,4509,0,1.0510249,1.8311757,-13.76603,4509,0
554520378,0.76763046,-0.14562939,-0.05054193,4516,0,1.7494011,1.4947724,-2.0514545,4516,0
554524881,-0.6404258,-0.11928286,-0.06987541,4503,0,-1.1606176,-0.4887826,-13.810192,4503,0
554529391,0.05205343,0.287616,0.05315105,4510,0,-0.6786935,-0.44910374,-14.769841,4510,0
554533900,0.4354081,-0.19958907,-0.004045474,4509,0,-0.78174907,-3.3202221,-5.425527,4509,0
554538413,-0.8834689,-0.011508243,0.019779908,4513,0,-0.62648016,-1.2265893,-12.981642,4513,0
554542919,0.547764,0.0871575,0.032884587,4506,0,2.433785,1.9469945,-6.1729727,4506,0
554547429,0.5681205,-0.22669974,-0.101177186,4510,0,0.3914073,1.07813,-6.887472,4510,0
554551938,-0.94945395,0.22360092,-0.033883013,4509,0,-1.5365213,0.102688886,-16.28762,4509,0
554556448,0.5214901,-0.038724057,0.085258484,4510,0,0.01688247,-0.64089286,-8.374157,4510,0
554560957,0.12821244,-0.14970474,-0.03851193,4509,0,-1.78429,-4.2255645,-11.542528,4509,0
554565467,-0.97082376,0.2265061,0.0448108,4510,0,0.60670763,-0.4434616,-10.03523,4510,0
554569976,1.0789045,-0.30613717,0.032792855,4509,0,3.0478542,2.0826087,-2.2585485,4509,0
554574486,0.10591376,0.122387104,-0.14102253,4510,0,-1.4866657,0.009829357,-16.07973,4510,0
554578995,-1.123496,0.23462741,0.030120365,4509,0,-0.53095645,1.1140397,-10.018405,4509,0
554583505,1.1906278,-0.35885125,0.07868403,4510,0,-0.37262017,-1.4138981,-8.233412,4510,0
554588014,-0.61301184,0.18575516,-0.071543895,4509,0,-2.1116507,-4.6983495,-16.047583,4509,0
554592527,-0.6099984,0.06043126,0.09420646,4513,0,2.4294717,1.0904841,-2.638799,4513,0
554597037,1.5373622,-0.36628655,-0.016874226,4510,0,1.707871,1.4633226,-7.3981805,4510,0
554601548,-0.9520218,0.4115364,-0.15918952,4511,0,-1.9540405,-0.30300805,-18.132917,4511,0
554606052,-0.29601637,-0.022649672,0.11095497,4504,0,0.28225398,2.6037102,-5.239898,4504,0
554610569,1.0966073,-0.32390454,0.0038754998,4517,0,-1.4466587,-3.9340448,-11.799435,4517,0
554615071,-1.3093135,0.31879348,-0.04848744,4502,0,-0.9529627,-3.4663446,-13.6376095,4502,0
554619581,0.5115325,-0.11957352,0.12772326,4510,0,3.2074492,2.1803215,-1.1532029,4510,0
554624090,0.9025024,-0.22706725,-0.0950823,4509,0,0.3550978,-0.5345679,-12.000804,4509,0
554628599,-1.3433326,0.41753274,-0.10819652,4509,0,-1.6085467,1.3325106,-15.943656,4509,0
554633109,0.75907606,-0.16887176,0.1273746,4510,0,-0.2198806,1.8701013,-4.5367613,4510,0
554637621,0.08655849,-0.25055027,-0.043975316,4512,0,-1.8205808,-4.9772167,-12.9968405,4512,0
554642128,-1.0159644,0.31993955,0.020558473,4507,0,0.6465165,-1.6059918,-11.516391,4507,0
554646637,1.1927298,-0.16783582,0.075356625,4509,0,3.1012568,1.617416,-2.1785002,4509,0
554651147,-0.24351504,-0.117942944,-0.15373163,4510,0,-0.5392343,-1.3554194,-14.05893,4510,0
554655657,-0.676228,0.35783204,-0.0044859704,4510,0,-1.3833759,3.161345,-13.837218,4510,0
554660166,0.9313345,-0.26099044,0.09114308,4509,0,-1.0271548,-0.7267026,-4.4155726,4509,0
554664676,-0.7477899,-0.1681448,-0.04358419,4510,0,-0.92342854,-4.2402534,-13.206441,4510,0
554669185,-0.10442332,0.32507443,0.056718823,4509,0,1.6459818,-0.21729967,-10.712066,4509,0
554673694,0.9020096,-0.15054797,-0.0121535985,4509,0,2.2361426,0.07675172,-4.128468,4509,0
554678204,-0.85327566,-0.10942307,-0.13020743,4510,0,-0.8900528,0.030186832,-14.392933,4510,0
554682713,0.29813966,0.33703816,0.04359166,4509,0,-2.0829978,3.0296006,-12.767346,4509,0
554687224,0.30422094,-0.299008,0.04073367,4511,0,-0.951013,-1.9377493,-3.1548288,4511,0
554691737,-0.7534013,-0.164004,0.029237857,4513,0,0.46298477,-2.3815012,-14.158893,4513,0
554696251,0.54589057,0.43358085,0.0251251,4514,0,1.7504094,-0.64462733,-11.79684,4514,0
554700752,0.21874793,-0.26164088,-0.075078666,4501,0,1.6290317,-0.44694048,-2.9560406,4501,0
554705261,-0.6933521,-0.09328578,-0.067206204,4509,0,-1.6903489,0.9562219,-16.15973,4509,0
554709771,0.6736569,0.3950917,0.037913516,4510,0,-2.3217182,1.5597162,-10.406678,4510,0
554714280,-0.3028441,-0.4440375,0.04964164,4509,0,0.25573912,-2.059741,-2.0602345,4509,0
554718789,-0.36274326,0.018118575,0.026792314,4509,0,0.73360276,-2.2394764,-18.070015,4509,0
554723299,0.59188694,0.42107767,-0.01209178,4510,0,1.793648,-0.50222474,-9.225816,4510,0
554727809,-0.20080724,-0.41212147,-0.06316362,4510,0,0.821324,-0.19426098,-3.913857,4510,0
554732318,-0.3565246,0.057503134,-0.060112927,4509,0,-2.2930388,1.1500623,-17.473999,4509,0
554736827,0.7083964,0.30107513,0.055255737,4509,0,-1.7831242,1.6373723,-6.8331184,4509,0
554741337,-0.6058729,-0.45622185,0.04317747,4510,0,0.8728558,-2.4177272,-4.2866535,4510,0
554745854,0.014716634,0.16252846,0.022703731,4517,0,0.73660237,-1.6168647,-19.654976,4517,0
554750360,0.4885537,0.29820907,-0.049018335,4506,0,1.4634978,-0.989973,-6.925491,4506,0
554754865,-0.48274222,-0.46307933,-0.042989716,4505,0,0.47365397,0.42256963,-5.226188,4505,0
554759388,0.15537745,0.24579473,-0.043477595,4523,0,-2.7195604,1.1747744,-17.728691,4523,0
554763884,0.29508853,0.15813577,0.03672918,4496,0,-0.91054314,0.8317143,-2.8876073,4496,0
554768394,-0.44452012,-0.49761227,0.0864146,4510,0,1.1872839,-1.4984158,-8.24153,4510,0
554772903,0.1787554,0.4296696,-0.02993111,4509,0,0.05137826,-2.8154185,-20.448458,4509,0
554777413,0.09128771,0.011648523,-0.026983729,4510,0,1.9526006,-0.04854293,-2.3560596,4510,0
554781922,-0.1577683,-0.41217017,-0.038109925,4509,0,-0.29432952,-0.116181046,-9.839837,4509,0
554786432,-0.019459594,0.3569176,-0.055123948,4510,0,-2.265622,1.0867836,-14.614199,4510,0
554790941,0.2734258,-0.01027202,0.09458046,4509,0,-0.14948024,0.9865484,-2.0495026,4509,0
554795451,-0.25751877,-0.2753097,0.023755997,4510,0,0.42700976,-2.136687,-13.080497,4510,0
554799960,-0.0577859,0.3158565,-0.010930768,4509,0,0.30880994,-1.8154658,-16.70182,4509,0
554804470,0.259284,-0.10181633,-0.012605442,4510,0,1.4503331,-0.05684784,-3.975222,4510,0
554808983,-0.2269709,-0.2154747,-0.07836827,4513,0,-0.739666,-0.64831614,-9.782141,4513,0
554813489,-0.0060750316,0.2320997,0.0025773884,4506,0,-1.2921592,2.0395253,-11.600598,4506,0
554817998,0.33253583,0.0019182779,0.06198825,4509,0,-0.27412957,-0.32247838,-5.1913815,4509,0
554822508,-0.32161412,-0.17011641,0.012867367,4510,0,0.20521936,-1.510243,-13.236808,4510,0
554827017,-0.029746095,0.22533935,0.02029714,4509,0,0.3014278,-1.6981502,-14.926121,4509,0
554831527,0.21354248,-0.13090813,-0.03564536,4510,0,1.416837,-0.55640626,-4.854287,4510,0
554836036,-0.20266521,-0.1557987,-0.06854205,4509,0,-0.5694632,-0.31430125,-9.6323395,4509,0
554840548,0.0126223955,0.21865492,0.012652772,4512,0,-0.87999564,1.7632005,-10.737224,4512,0
554845055,0.3087276,-0.007049791,0.053298675,4507,0,-0.26035196,-0.3425554,-6.289956,4507,0
554849565,-0.21884072,-0.11094678,0.012587729,4510,0,-0.23949593,-1.1176167,-13.924951,4510,0
554854074,-0.14136177,0.15347719,0.01847497,4509,0,0.32397324,-1.473893,-13.708069,4509,0
554858584,0.27761164,-0.14320683,-0.04957511,4510,0,1.2251576,-0.840693,-5.4135447,4510,0
554863093,-0.22116795,-0.109908134,-0.063901186,4509,0,-0.5501164,-0.22452824,-8.936073,4509,0
554867603,0.04434454,0.20686506,0.023732243,4510,0,-0.46964666,1.4103227,-10.310895,4510,0
554872112,0.24908939,0.005912578,0.035729483,4509,0,-0.40067187,-0.4136606,-8.082493,4509,0
554876622,-0.14920984,-0.04235381,0.009030654,4510,0,-0.71390915,-0.8714434,-13.696333,4510,0
554881131,-0.32101807,0.013006563,0.030232826,4509,0,0.82617146,-1.5158947,-11.512004,4509,0
554885640,0.49962318,-0.120583236,-0.043695025,4509,0,1.1770848,-0.7274131,-7.864777,4509,0
554890150,-0.36235473,-0.011951698,-0.08084264,4510,0,-0.46627063,-0.85289574,-7.7806835,4510,0
554894660,-0.055727027,0.053897634,0.059763,4510,0,0.17172678,1.8249619,-9.012361,4510,0
554899169,0.64826834,0.15460147,0.013125463,4509,0,-1.0446455,-0.3687013,-12.442629,4509,0
554903679,-0.64344,-0.096302144,-0.009247135,4510,0,-0.76509196,-0.85171485,-10.485901,4510,0
554908188,-0.05460821,-0.089895114,0.04982315,4509,0,0.80580634,-0.7480509,-11.916807,4509,0
554912698,0.5332026,-0.016992005,-0.074240744,4510,0,0.8967057,-1.8950862,-7.873354,4510,0
554917207,-0.60292417,-0.07212679,-0.042005554,4509,0,0.22241913,-0.16805544,-6.566563,4509,0
554921717,0.22311673,0.14924036,0.05085154,4510,0,-0.07634303,1.2207434,-12.134702,4510,0
554926235,0.48774844,0.13182312,-0.030598484,4518,0,-1.3156037,-0.13649955,-10.486007,4518,0
554930746,-0.73558813,-0.20606859,0.03429338,4511,0,-1.1935225,-0.12845206,-10.0986185,4511,0
554935245,0.14399576,0.020070722,0.0598136,4499,0,0.75052375,-1.2034869,-12.738136,4499,0
554939754,0.42449027,-0.0813364,-0.077551045,4509,0,1.6108567,-2.0028121,-5.535061,4509,0
554944267,-0.59082264,-0.06619352,-0.039244525,4513,0,0.48106995,-0.2658476,-9.260241,4513,0
554948773,0.39095426,0.26188773,0.03979003,4506,0,-0.33422717,1.5427364,-13.045055,4506,0
554953283,0.30367872,0.016432753,-0.023962064,4510,0,-1.8849672,-0.14796898,-8.937399,4510,0
554957793,-0.6943826,-0.13028541,0.035445634,4510,0,-1.6645397,-0.11800829,-11.435031,4510,0
554962302,0.2655161,-0.018130574,0.056309093,4509,0,1.3942502,-1.1539783,-9.600742,4509,0
554966812,0.32456744,-0.12429841,-0.08224722,4510,0,1.9010266,-2.1937113,-6.6292443,4510,0
554971321,-0.5991552,0.07202776,-0.043303847,4509,0,0.46339753,-0.42369005,-10.798688,4509,0
554975830,0.46673575,0.14318839,0.042702902,4509,0,-0.34780002,1.3069726,-11.22568,4509,0
554980340,0.15343721,0.004796584,-0.034338474,4510,0,-2.2670643,-0.36296326,-11.046108,4510,0
554984849,-0.6267689,-0.055314127,0.056947723,4509,0,-1.3538193,0.32288194,-10.189731,4509,0
554989359,0.30572474,-0.12327905,0.047120593,4510,0,1.9990678,-1.3158332,-8.132307,4510,0
554993875,0.31461638,-0.071865946,-0.10874678,4516,0,1.8639468,-2.0103505,-9.2616005,4516,0
554998384,-0.6514228,0.1331347,-0.04695557,4509,0,0.07940008,-0.51756805,-10.793633,4509,0
555002887,0.5668893,0.098720685,0.051978298,4503,0,-0.73799056,1.5806986,-10.756194,4503,0
555007397,0.06295784,-0.059347015,-0.039165586,4510,0,-2.3590715,-0.48427314,-10.316297,4510,0
555011907,-0.61971855,-0.002710024,0.056944884,4510,0,-1.2259814,0.5991374,-10.121733,4510,0
555016416,0.41736045,-0.094981,0.051202502,4509,0,2.3195405,-1.0070237,-6.938263,4509,0
555020925,0.1356458,-0.14583746,-0.11720457,4509,0,1.9891405,-2.7448156,-9.607599,4509,0
555025435,-0.52509755,0.2114338,-0.031889882,4510,0,-0.3323448,-0.16222858,-13.696856,4510,0
555029944,0.5492963,0.08603033,0.06075125,4509,0,-0.83023167,1.1044629,-8.542579,4509,0
555034454,-0.15502137,-0.16773537,-0.03976988,4510,0,-1.8381468,-0.27834815,-9.681762,4510,0
555038963,-0.28867546,0.16320191,0.05678968,4509,0,-1.2927116,0.87322295,-12.004794,4509,0
555043473,0.2097965,-0.16049802,0.05033441,4510,0,2.5976532,-1.0727563,-4.6651883,4510,0
555047982,0.09512555,-0.22140875,-0.10310583,4509,0,1.7727126,-2.7029953,-11.6112,4509,0
555052492,-0.29115352,0.37240705,-0.042176545,4510,0,-0.96089846,-0.23029238,-14.796623,4510,0
555057009,0.29020318,-0.08242927,0.085198775,4517,0,-0.61559635,1.0626369,-5.0202374,4517,0
555061511,-0.05353845,-0.17165942,-0.049334276,4502,0,-1.8804326,-0.45807248,-12.376741,4502,0
555066020,-0.14632629,0.31672922,0.036332916,4509,0,-1.1482614,1.2052188,-11.32105,4509,0
555070530,0.0760286,-0.3417894,0.07016438,4510,0,3.0413072,-0.79736614,-2.4937441,4510,0
555075046,0.123826616,-0.14084573,-0.13220851,4516,0,1.2607036,-3.125422,-16.036942,4516,0
555079549,-0.17399302,0.48875952,-0.057897523,4503,0,-1.1645505,-0.08371825,-13.199914,4503,0
555084058,0.03568967,-0.27346593,0.109624654,4509,0,-0.40945068,0.68966734,-2.3703258,4509,0
555088568,0.1261252,-0.08609897,-0.05286122,4510,0,-1.9532961,-0.6201002,-14.845893,4510,0
555093077,-0.15104577,0.40841678,0.024895566,4509,0,-0.8134722,1.217988,-9.4517765,4509,0
555097587,-0.08285718,-0.47406802,0.095830895,4510,0,3.2036748,-0.45674366,-2.115202,4510,0
555102096,0.30957705,-0.035285782,-0.14456262,4509,0,0.59072727,-3.3643148,-19.500044,4509,0
555106606,-0.32601354,0.45068467,-0.04654958,4510,0,-1.028092,0.10482398,-10.869336,4510,0
555111115,0.08282275,-0.37076458,0.12924124,4509,0,-0.19656621,0.7822433,-2.4547215,4509,0
555115625,0.20376162,0.0705786,-0.08915871,4510,0,-2.025264,-0.90395916,-16.52434,4510,0
555120134,-0.24652702,0.30990598,0.04231001,4509,0,-0.36213437,1.9245983,-6.635256,4509,0
555124644,0.013617213,-0.49646422,0.08891303,4510,0,2.8017251,-0.8810643,-4.3976617,4510,0
555129153,0.2859133,0.08306525,-0.16663218,4509,0,0.3128003,-3.524527,-19.992847,4509,0
555133662,-0.40898415,0.29557982,-0.016497923,4509,0,-0.6556545,0.17571202,-8.4440155,4509,0
555138172,0.16598292,-0.309827,0.10840049,4510,0,-0.3941933,0.16782966,-4.5183883,4510,0
555142682,0.16945352,0.11907576,-0.06422875,4510,0,-1.5633557,-0.14269099,-14.475658,4510,0
555147191,-0.29149082,0.21438567,0.058371685,4509,0,-0.020791888,1.7415202,-6.585518,4509,0
555151702,0.09346408,-0.3502924,0.053353492,4511,0,2.1326697,-0.9204938,-7.052666,4511,0
555156210,0.25754684,0.04920686,-0.13327287,4508,0,0.1587739,-2.7851357,-17.927452,4508,0
555160720,-0.4599652,0.15693569,-0.0062850434,4510,0,-0.5282874,-0.28697336,-8.974979,4510,0
555165240,0.22726297,-0.1387392,0.06295274,4520,0,-0.7340534,-0.2038205,-6.569323,4520,0
555169738,0.19907959,0.071812145,-0.042993244,4498,0,-1.0802913,0.5140989,-10.693757,4498,0
555174248,-0.37812817,0.07996442,0.05857928,4510,0,0.09036403,1.1760002,-8.145563,4510,0
555178757,0.26600996,-0.10041929,0.00014192426,4509,0,1.3530811,-0.9713102,-10.182009,4509,0
555183267,0.1062113,-0.12595622,-0.09511617,4510,0,0.52881753,-2.1279025,-12.850253,4510,0
555187777,-0.41638616,0.11239719,-0.013258243,4510,0,-0.738673,-0.9874571,-12.2331295,4510,0
555192288,0.24797122,0.057925623,0.043468382,4511,0,-0.56821245,-0.20297833,-6.17721,4511,0
555196796,0.14693423,-0.12872931,0.013345024,4508,0,-0.32979292,0.9432584,-7.327999,4508,0
555201307,-0.36461535,0.1617593,0.020616012,4511,0,-0.19986822,0.3338583,-11.658637,4511,0
555205815,0.2932701,-0.014909008,0.01702578,4508,0,1.2640725,-0.07573311,-8.777348,4508,0
555210324,0.10696306,-0.24291272,-0.06418984,4509,0,0.46483213,-2.1534474,-12.366717,4509,0
555214833,-0.5308176,0.1317328,-0.039714422,4509,0,-0.70513463,-1.7631925,-14.029888,4509,0
555219343,0.36559975,0.10114748,0.05724188,4510,0,-0.5547042,0.24831069,-5.7874217,4510,0
555223852,0.107210234,-0.17743558,-0.00335316,4509,0,-0.38471055,0.400368,-6.0837326,4509,0
555228367,-0.4957067,0.111585595,0.020262478,4515,0,0.016346348,0.63470256,-12.801719,4515,0
555232871,0.5999288,0.16674834,0.015713008,4504,0,0.5894067,0.47709247,-10.612294,4504,0
