timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
537742668,537741972,-0.14718664,0.23091333,-10.878535
537796763,537796087,-0.06085334,-0.030048862,-9.458084
537846339,537845692,-0.03855668,-0.327893,-10.265175
537895987,537895301,-0.24165049,0.2202959,-10.828097
537945559,537944901,-0.21273062,0.1709912,-8.573498
537995160,537994506,-0.2252095,-0.26798323,-9.165356
538044762,538044111,-0.35638082,-0.40905806,-10.918169
538098868,538098225,-0.16513708,-0.2842956,-10.592169
538148490,538147830,-0.47046652,-0.0028952558,-10.879217
538198080,538197435,-0.46834788,0.1429765,-9.9121895
538247711,538247040,-0.23913345,0.29295015,-8.435748
538297296,538296647,-0.14011368,0.06342946,-7.9007587
538346898,538346249,-0.32898235,-0.07731583,-9.617636
538396547,538395854,-0.26598147,0.13193846,-8.268781
538446118,538445459,-0.31549487,-0.14798635,-7.700009
538495712,538495064,-0.62197435,-0.30131814,-9.682725
538545326,538544674,-0.5885192,-0.014572278,-10.961217
538594921,538594273,-0.45345703,0.11070642,-11.182933
538644568,538643878,-0.22799045,0.50421095,-9.9995365
538698652,538697992,-0.22470479,0.09424694,-8.577309
538748256,538747597,0.028684618,0.58464277,-7.387978
538797854,538797207,-0.3105588,-0.3721199,-8.16823
538847462,538846807,-0.664094,0.18140797,-11.433186
538897109,538896414,-0.64878285,0.23274563,-11.84245
538946666,538946017,-0.17712604,0.31146434,-8.960739
538996356,538995621,-0.25761944,-0.067664675,-9.302739
539045877,539045229,-0.26959684,0.08504527,-10.544147
539095495,539094831,-0.35213706,0.018673716,-10.376973
539145092,539144436,-0.18715593,0.24305005,-8.680009
539194700,539194048,-0.1908797,0.31993425,-8.502846
539248842,539248158,-0.424397,0.44734135,-9.2705345
539298447,539297760,-0.31112096,-0.006568898,-9.102277
539348047,539347364,-0.36998248,0.13120002,-10.970196
539397633,539396969,-0.21467572,0.26535523,-9.477616
539442718,539442064,-0.17219593,0.3553363,-9.380317
539492326,539491669,-0.29741278,-0.26877677,-9.403648
539546439,539545784,-0.3623653,-0.10061501,-10.371514
539596065,539595389,-0.41893774,-0.05840768,-9.108854
539645653,539644993,-0.61395156,0.22052874,-11.918509
539695256,539694598,-0.42692444,-0.12105819,-9.136296
539744873,539744206,-0.53324604,0.041979186,-11.754633
539794461,539793807,-0.27289575,-0.20174736,-8.759315
539848606,539847922,-0.24023734,0.29250062,-9.285578
539898190,539897527,-0.6235916,-0.054737095,-10.209464
539943338,539942622,-0.5916267,-0.09321615,-9.22693
539992884,539992226,-0.8219709,0.2804138,-11.772534
540046991,540046341,-0.5427821,-0.09514359,-9.932116
540096637,540095952,-0.6550542,-0.11464232,-11.137483
540146198,540145550,-0.44075528,0.27138925,-10.4578
540195850,540195156,-0.68719506,-0.15728784,-10.212552
540245455,540244760,-0.4525211,0.56575376,-8.852832
540295048,540294365,-0.47676978,0.19744988,-9.562144
540349174,540348479,-0.4990698,0.16233285,-9.6437845
540398739,540398084,-0.47683966,-0.102507174,-9.540368
540448403,540447706,-0.60985637,0.029924149,-11.118042
540497939,540497293,-0.41128203,-0.029937359,-9.998624
540547587,540546898,-0.513905,-0.011842007,-10.153454
540597161,540596506,-0.34319693,0.52619815,-10.17265
540646763,540646113,-0.19008115,-0.31596938,-8.23752
540696392,540695712,-0.6239277,0.13417563,-11.623843
540745966,540745317,-0.4286538,0.3690407,-9.511197
540795637,540794922,-0.34337682,0.36363423,-9.504638
540845200,540844526,-0.5148547,0.014336188,-10.661977
540899305,540898641,-0.41102585,0.10836483,-10.5957775
540948895,540948247,-0.49375993,0.009540964,-10.082955
540998509,540997850,-0.5468976,0.46683118,-10.822732
541048137,541047455,-0.21497999,0.37251437,-8.863067
541097755,541097059,-0.35874152,0.12319531,-10.235741
541147319,541146672,-0.24753332,0.5234007,-11.216784
541196925,541196269,-0.21269262,0.30914524,-9.118175
541246527,541245874,-0.1765627,0.4192724,-10.088354
541296131,541295478,-0.3681991,0.22762239,-9.598566
541345782,541345083,-0.5305423,0.1811503,-11.256287
541399850,541399197,-0.46161196,0.42117172,-9.975191
541444936,541444292,-0.27798057,0.38701248,-10.653156
541499080,541498406,-0.15302657,0.4835244,-11.213223
541544151,541543502,-0.19226907,0.42491433,-11.186463
541598263,541597616,-0.1952777,0.6110301,-11.059121
541647907,541647220,-0.4330215,0.032904085,-11.677936
541692966,541692315,-0.2484877,0.37116694,-10.987439
541742599,541741920,-0.047649,0.33973083,-9.894156
541796684,541796034,-0.013659132,-0.17211403,-10.107641
541846286,541845639,-0.00561382,0.11093491,-10.319888
541895940,541895248,0.052995082,0.5018955,-10.145611
541945518,541944859,0.05308538,0.24100433,-9.011612
541995130,541994453,-0.2561938,0.07873362,-11.125097
542044716,542044058,0.10987428,0.13752909,-9.502901
542098821,542098172,-0.10064845,-0.18152568,-10.002163
542148431,542147776,-0.39204663,0.096938886,-12.366568
542193526,542192879,-0.44715708,-0.12859541,-12.693925
542243120,542242477,0.25065896,0.0060988762,-9.401757
542292732,542292081,-0.12868755,-0.01934896,-10.981901
542346842,542346195,-0.10360481,0.10471855,-11.89095
542396486,542395800,-0.015520037,-0.1775528,-9.29779
542446062,542445405,-0.35717115,-0.04439308,-10.879501
542495667,542495009,-0.12645331,-0.34723684,-9.298315
542545260,542544614,-0.052111365,-0.12078195,-11.331897
542594904,542594218,0.16793942,-0.30198157,-8.648684
542648982,542648332,0.0028583359,-0.05511582,-10.893372
542694093,542693428,-0.26326406,-0.54860896,-11.395755
542743687,542743032,-0.10616817,-0.6410074,-10.24895
542797797,542797147,-0.10475322,-0.6188273,-10.735241
542847441,542846751,0.14164893,0.120171264,-10.918699
542897019,542896356,0.435293,-0.7968206,-9.596098
542946614,542945963,0.0054972074,-0.49025726,-10.479771
542996213,542995565,0.24600348,-0.6815412,-8.678265
543045816,543045170,-0.022217171,-1.0764025,-9.673588
543095446,543094774,-0.35294065,-1.0355796,-11.7330885
543145035,543144386,-0.2667287,-0.9103542,-11.4495535
543194677,543193991,-0.11686061,-0.50040615,-11.52934
543248749,543248098,-0.062006798,-0.58919007,-8.20222
543298366,543297703,0.085329406,-0.826175,-8.264559
543347961,543347308,0.20476969,-0.57952106,-8.103045
543397568,543396912,0.23059733,-0.53173953,-8.24116
543447205,543446517,0.1228241,-0.7178876,-8.560566
543496777,543496122,0.08677138,-0.59666437,-9.660976
543546370,543545726,0.042026125,-0.33700627,-9.743192
543595981,543595331,0.08926833,-0.6250224,-10.264814
543645585,543644935,-0.11365271,-0.6300001,-10.475
543695185,543694542,-0.11402155,-0.13400902,-10.064428
543744816,543744152,0.00882173,-0.9677248,-10.407023
543794440,543793751,-0.3032804,-0.51129323,-11.429539
543848520,543847864,0.026889605,-0.15936434,-9.847886
543898120,543897468,-0.23599325,-0.63564306,-10.741262
543947753,543947073,-0.06263488,0.060050927,-11.874623
543992812,543992168,-0.13414706,-0.011759177,-10.8869295
544042421,544041773,-0.35757884,-0.32631338,-12.189218
544096579,544095887,0.16091971,-0.15772174,-8.131068
544146141,544145492,0.0071912897,-0.41317213,-9.371104
544195738,544195096,-0.078490674,-0.066231355,-11.858934
544245393,544244701,-0.075149685,0.030492028,-10.2767515
544294961,544294306,0.15913272,0.21395364,-8.358495
544344562,544343910,0.052135773,0.25626072,-10.563621
544398678,544398024,0.083335735,0.014161829,-9.880977
544448295,544447629,-0.031724274,0.17458089,-11.405642
544493367,544492724,-0.0865539,0.30503908,-12.317877
544542979,544542329,0.35271287,0.61561877,-10.124287
544597097,544596443,0.0336253,0.5335693,-11.151931
544646723,544646048,0.18643077,0.462386,-10.823622
544696352,544695655,0.1610864,0.3094878,-10.93534
544745916,544745257,0.19566523,-0.040425163,-9.533877
544795522,544794862,0.09354393,0.46666583,-11.629699
544845114,544844467,0.38732404,0.35438406,-8.128995
544899264,544898581,0.23244412,0.95446175,-9.040389
544948846,544948186,0.36433774,0.6303454,-7.308653
544994000,544993281,0.009546306,0.023045521,-9.194139
545043548,545042885,0.37981853,0.3217559,-8.974892
545097677,545096999,0.27990007,-0.11668953,-10.269786
545147256,545146604,0.3045623,0.5026029,-7.5267415
545196853,545196208,0.009833899,0.52512485,-9.22144
545246506,545245813,0.27625585,-0.16163453,-9.817435
545296065,545295418,0.046973944,0.017550252,-11.658628
545345678,545345022,0.010482381,0.41594538,-10.779886
545395275,545394627,-0.020218872,0.39654782,-9.09582
545449409,545448742,0.12344267,0.38507402,-11.084098
545494508,545493837,0.319398,0.6025756,-9.839651
545544106,545543455,0.4034971,0.50057197,-8.18294
545598226,545597579,0.050076615,0.5925325,-9.557393
545647840,545647160,0.31557447,0.28971985,-8.238229
545697439,545696765,0.10073227,0.24336946,-9.016637
545747022,545746369,0.11084449,0.46753046,-10.859569
545796622,545795974,0.15841997,0.16825664,-9.981803
545846266,545845582,0.12463095,-0.09582216,-9.486994
545895839,545895183,-0.049272817,-0.2562093,-10.123704
545949947,545949297,0.32353592,0.42279175,-8.270563
545995046,545994393,0.10554361,0.054395046,-11.308099
546044652,546043997,0.35070097,0.055319794,-9.481151
546094267,546093602,0.4033277,0.07057072,-8.567905
546148369,546147720,0.05285595,0.23368618,-11.048132
546198018,546197321,0.013124856,0.3110119,-10.644182
546243058,546242416,0.19995534,-0.16186604,-10.342098
546297179,546296530,0.07016592,-0.24351734,-10.248101
546346783,546346134,0.07948322,0.06298703,-10.7969675
546396403,546395739,0.0060193087,-0.001708944,-11.810089
546446032,546445344,0.18315746,0.19850266,-10.104484
546495599,546494949,0.0025298938,-0.0381572,-9.784746
546545210,546544560,-0.008496307,-0.15509538,-10.311098
546594840,546594158,-0.25112703,-0.050598793,-11.011739
546648924,546648282,-0.0039436673,-0.17829762,-9.056188
546698577,546697877,0.044376265,0.033702493,-10.449125
546748137,546747481,-0.12230573,0.24578485,-11.167179
546793300,546792576,-0.14711455,0.18068509,-9.700142
546842835,546842181,-0.013070321,0.04149522,-9.130582
546896942,546896295,-0.20398693,-0.12392522,-12.334416
546946568,546945899,0.08582916,0.0132620875,-10.782175
546996148,546995504,0.29017493,-0.014639154,-9.24513
547045789,547045109,0.20912902,-0.3413067,-10.20511
547095364,547094714,0.33734575,-0.11640994,-10.016471
547144985,547144329,0.3443254,0.06980949,-9.892066
547199088,547198433,0.0018718448,-0.41838112,-11.112216
547244175,547243528,0.112536214,-0.34484687,-10.234097
547293792,547293132,-0.13794275,-0.23620744,-11.831959
547343408,547342751,-0.045921262,0.17652705,-11.366505
547397506,547396851,-0.09418594,0.08819957,-9.493552
547447136,547446456,0.17880955,0.16696605,-9.722661
547496759,547496060,0.28842533,-0.048633706,-8.138323
547546318,547545665,0.12234347,-0.45705938,-9.114013
547595928,547595281,-0.015736206,-0.16478045,-10.30883
547645565,547644874,-0.16118136,-0.19285783,-11.221416
547699638,547698988,0.21229704,-0.40351564,-10.041162
547744733,547744084,-0.10567354,-0.11184293,-9.142778
547798918,547798198,0.2712519,0.04126321,-8.683916
547848458,547847803,0.1598558,-0.08767961,-7.94
547898089,547897407,0.20101105,-0.15752578,-8.60636
547947719,547947024,-0.0152082695,0.03142888,-9.470532
547997286,547996616,0.007463888,0.08349595,-9.284596
548046890,548046235,0.101792105,-0.089866,-9.045215
548096513,548095841,0.19341375,-0.26790437,-7.390118
548146078,548145431,0.22269666,-0.20759855,-8.62885
548195723,548195035,0.040350683,0.07552769,-9.227567
548245330,548244640,0.112910785,0.24731757,-9.479557
548294904,548294244,-0.02124821,-0.077912204,-8.872337
548344516,548343863,0.24028741,-0.09214634,-7.88297
548398607,548397963,0.051402293,0.009672174,-11.342743
548448213,548447569,-0.19194758,-0.0933834,-11.601908
548497876,548497175,-0.04642766,-0.04833184,-10.4036045
548542919,548542267,0.15814257,-0.043501716,-10.371551
548592571,548591872,0.072195634,0.056682378,-10.691744
548646652,548645998,-0.19126293,-0.34225842,-10.4201765
548696239,548695591,-0.1556601,-0.27159655,-11.1364
548745878,548745196,0.011600196,0.064669915,-10.299154
548795459,548794800,0.08566587,-0.018300239,-8.845232
548845091,548844405,0.20372805,0.032087494,-7.565543
548894667,548894010,0.08221194,-0.20272835,-10.143018
548948771,548948124,0.39930847,-0.4038341,-9.302674
548998418,548997740,0.06073743,-0.30286777,-10.315198
549043483,549042823,0.06235808,-0.16310742,-9.710461
549097660,549096938,0.085731335,-0.25926945,-10.391087
549147206,549146549,0.16899611,-0.31869918,-10.464831
549196793,549196147,0.100142874,0.0018410226,-11.981586
549246410,549245752,0.37381086,0.016408678,-9.886672
549296036,549295356,0.45723578,-0.14640203,-8.024316
549345615,549344961,0.2115813,-0.30640763,-9.895414
549395215,549394566,0.40230563,0.22002372,-9.685232
549444847,549444170,0.22465454,-0.100795045,-7.7575636
549498935,549498286,0.39270982,0.07172966,-9.739831
549548560,549547896,0.32091874,0.22091077,-7.5478177
549598147,549597494,-0.103000835,-0.31520474,-8.876708
549647759,549647111,0.07066983,-0.28673226,-12.992164
549697407,549696712,0.25222158,-0.025902873,-10.834338
549746957,549746308,0.35649854,-0.26845145,-8.048902
549796576,549795912,0.16862863,0.07260749,-9.063511
549846195,549845517,0.26298463,-0.09607011,-12.558315
549895800,549895122,0.7784026,0.22681212,-6.868634
549945383,549944726,0.20061176,-0.5533129,-8.269505
549994980,549994338,0.18882188,-0.5135914,-10.851955
550044628,550043935,0.16192819,-0.58562315,-11.92019
550098702,550098051,0.26979226,-0.46056303,-10.16189
550148304,550147654,0.5275738,0.076576695,-7.0162816
550197905,550197259,-0.26452133,-0.24612232,-9.37563
550247511,550246864,0.19460946,-0.13973817,-7.9856234
550292641,550291959,0.63985854,0.12558885,-5.5858817
550342218,550341563,0.41284078,-0.486802,-9.923982
550396383,550395677,0.42940125,0.54410183,-4.120463
550445931,550445283,0.30552813,-0.34973836,-8.823161
550495548,550494887,0.33391458,-0.7346851,-10.37601
550545146,550544497,0.12074046,0.099594794,-9.98494
550594782,550594096,0.11228457,-0.22435834,-8.640091
550644430,550643701,0.34228885,0.13264921,-8.095316
550698474,550697815,0.1742131,0.09418232,-7.2265134
550748063,550747419,0.33570978,-0.37623453,-12.321391
550793175,550792514,0.5125482,-1.2140119,-12.865912
550842785,550842119,0.21455795,0.115237534,-7.4436464
550892398,550891724,-0.10146837,-0.33815166,-11.932741
550946499,550945838,0.22056821,-0.40901983,-11.369746
550996094,550995443,0.58724636,0.06276995,-7.905974
551045701,551045047,0.19660117,-0.4159366,-10.444096
551095299,551094652,0.19923434,-0.19322833,-11.446496
551144917,551144256,0.40127984,-0.50417477,-8.290471
551199026,551198370,0.6279259,-0.8748138,-9.443031
551248633,551247975,0.078545235,-0.32806194,-9.627615
551298230,551297580,-0.17267074,-0.22981244,-11.941902
551343368,551342675,0.5639731,-0.22372979,-7.8658323
551392929,551392280,-0.10302478,-0.6967237,-9.902759
551447042,551446394,0.3538192,-0.10063553,-8.077655
551496683,551495998,0.12688631,0.21486925,-9.050514
551546267,551545603,0.11578112,0.19676052,-9.498512
551595868,551595207,-0.11423439,-0.14519714,-10.927979
551645461,551644812,0.15893692,-0.5010129,-11.000713
