timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
549946806,549946229,0.08287844,0.077013835,-0.1230951,0.48688647,0.0,0.0,0.0,-1.0
549997917,549997337,-0.008127094,0.0085043805,0.06885205,0.48144498,0.0,0.0,0.0,-1.0
550047510,550046942,-0.0063723237,0.003075918,0.04111875,0.46887052,0.0,0.0,0.0,-1.0
550098623,550098051,0.0027932161,0.03778088,0.03969153,0.4414442,0.0,0.0,0.0,-1.0
550145214,550144648,0.05303162,0.060404338,0.020445412,0.43867287,0.0,0.0,0.0,-1.0
550197826,550197259,-0.0041613956,-0.014062822,0.029738875,0.41509244,0.0,0.0,0.0,-1.0
550247437,550246864,0.13704425,0.15807217,0.003995168,0.38843012,0.0,0.0,0.0,-1.0
550295532,550294965,0.0924258,0.15442751,0.018858384,0.38616508,0.0,0.0,0.0,-1.0
550345140,550344570,0.052832603,0.03887477,0.020281263,0.37321493,0.0,0.0,0.0,-1.0
550397747,550397181,0.041676976,0.19316332,0.0048679295,0.3875866,0.0,0.0,0.0,-1.0
550445851,550445283,-0.0046142554,0.10709068,0.013640486,0.41124308,0.0,0.0,0.0,-1.0
550495463,550494887,0.0015156828,0.08011182,0.029221764,0.433712,0.0,0.0,0.0,-1.0
550548074,550547505,0.06686056,0.044418126,0.0064497115,0.45453185,0.0,0.0,0.0,-1.0
550597670,550597102,0.09238429,0.08864959,0.017553074,0.46448836,0.0,0.0,0.0,-1.0
550645771,550645204,0.048558667,0.13254131,0.021256957,0.47785822,0.0,0.0,0.0,-1.0
550698397,550697815,0.07938721,0.12672594,0.019187706,0.5086611,0.0,0.0,0.0,-1.0
550747987,550747419,0.08464247,0.15587832,0.03218528,0.50466156,0.0,0.0,0.0,-1.0
550796088,550795521,0.042114243,0.036995027,0.035185717,0.51604533,0.0,0.0,0.0,-1.0
550845692,550845125,0.10594059,0.1708758,0.020533878,0.5019887,0.0,0.0,0.0,-1.0
550895313,550894734,0.016173633,0.0034170889,0.028929438,0.50229454,0.0,0.0,0.0,-1.0
550946418,550945838,0.0047950754,0.09204924,0.021544721,0.49400744,0.0,0.0,0.0,-1.0
550996014,550995443,0.04044031,0.09185499,0.0005762217,0.4888295,0.0,0.0,0.0,-1.0
551048622,551048053,0.05062293,0.037550427,-0.00028531218,0.493822,0.0,0.0,0.0,-1.0
551098239,551097658,-0.022912953,0.01759337,0.0029242549,0.49417216,0.0,0.0,0.0,-1.0
551146329,551145760,0.093108356,0.14543085,-0.009714845,0.49280426,0.0,0.0,0.0,-1.0
551195934,551195364,0.11305212,0.09416835,-0.026527438,0.49521986,0.0,0.0,0.0,-1.0
551248552,551247975,-0.033991586,-0.02079054,-0.039999552,0.4963987,0.0,0.0,0.0,-1.0
551298151,551297580,-0.039628725,-0.012128156,-0.04555657,0.49148685,0.0,0.0,0.0,-1.0
551346247,551345681,0.07080934,0.13555634,-0.0583806,0.50878465,0.0,0.0,0.0,-1.0
551398860,551398292,0.12814723,0.15394975,-0.05925658,0.5078566,0.0,0.0,0.0,-1.0
551446962,551446394,0.1195366,0.10594793,-0.052067224,0.5168581,0.0,0.0,0.0,-1.0
551496568,551495998,0.064545706,0.090973,-0.048393305,0.5255204,0.0,0.0,0.0,-1.0
551546170,551545603,0.013753384,0.009784497,-0.03308287,0.5324618,0.0,0.0,0.0,-1.0
551598797,551598214,0.043850817,0.07312914,-0.030464426,0.5355955,0.0,0.0,0.0,-1.0
551646888,551646315,0.033532068,0.021439854,-0.010074091,0.53197294,0.0,0.0,0.0,-1.0
551696490,551695919,0.04315959,0.060396824,-0.0018689475,0.52624774,0.0,0.0,0.0,-1.0
551749100,551748530,0.042145297,0.030718774,0.00012401344,0.51079905,0.0,0.0,0.0,-1.0
551798718,551798135,-0.026972324,0.0013650787,0.006187835,0.5100935,0.0,0.0,0.0,-1.0
551848309,551847740,0.061379936,0.046012994,0.004141946,0.49914527,0.0,0.0,0.0,-1.0
551894922,551894338,0.119087294,0.06997668,0.002704754,0.48809624,0.0,0.0,0.0,-1.0
551947517,551946949,0.10842514,0.035439786,0.013159978,0.48640227,0.0,0.0,0.0,-1.0
551997137,551996554,-0.014153895,0.042955317,0.009212245,0.48535496,0.0,0.0,0.0,-1.0
552046744,552046158,-0.019360738,-9.6973876e-05,0.017981416,0.492638,0.0,0.0,0.0,-1.0
552099339,552098769,-0.05208384,0.0018681195,0.010213264,0.49822298,0.0,0.0,0.0,-1.0
552147443,552146870,-0.00761552,0.08602297,0.0028727641,0.49829143,0.0,0.0,0.0,-1.0
552197049,552196475,0.11226662,0.14196588,-0.000403092,0.49144694,0.0,0.0,0.0,-1.0
552245161,552244577,0.10644262,0.06520273,-0.004269847,0.49229747,0.0,0.0,0.0,-1.0
552297754,552297187,0.13504301,0.14467645,-0.017258408,0.487061,0.0,0.0,0.0,-1.0
552348868,552348295,0.023007618,0.024465064,-0.022443205,0.472497,0.0,0.0,0.0,-1.0
552395473,552394894,-0.25562418,0.10581958,-0.03979282,0.38571993,0.0,0.0,0.0,-1.0
552448075,552447506,0.015094611,0.13296343,-0.014135285,0.24158452,0.0,0.0,0.0,-1.0
552497678,552497110,0.033947647,-0.02138046,-0.024121458,0.2062777,0.0,0.0,0.0,-1.0
552547302,552546714,-0.03480411,-0.043517888,-0.017869323,0.21848096,0.0,0.0,0.0,-1.0
552595388,552594815,0.013458924,-0.0026873902,-0.0066787014,0.23806877,0.0,0.0,0.0,-1.0
552648000,552647426,0.074319914,-0.05003767,-0.0024966442,0.2677646,0.0,0.0,0.0,-1.0
552697624,552697031,0.013977238,0.1070295,-0.018696146,0.29038537,0.0,0.0,0.0,-1.0
552745705,552745135,-0.086278684,0.25387594,-0.0051372275,0.3105155,0.0,0.0,0.0,-1.0
552798311,552797744,-0.11218338,0.15945631,-0.011162689,0.22877148,0.0,0.0,0.0,-1.0
552847925,552847347,-0.15294158,-0.055178825,-0.04308878,0.2130678,0.0,0.0,0.0,-1.0
552896020,552895454,-0.056291327,-0.014168698,-0.022954304,0.22090805,0.0,0.0,0.0,-1.0
552945624,552945053,0.037393082,0.042474516,-0.042604595,0.22675803,0.0,0.0,0.0,-1.0
552998235,552997665,-0.015770536,0.24379423,-0.008950414,0.19788179,0.0,0.0,0.0,-1.0
553047842,553047269,-0.03587461,0.043682527,-0.004966423,0.202931,0.0,0.0,0.0,-1.0
553095946,553095370,-0.004139202,0.04859032,0.017105145,0.12,0.0,0.0,0.0,-1.0
553145551,553144982,-0.035545807,-0.029752258,0.0043557724,0.12,0.0,0.0,0.0,-1.0
553198153,553197586,-0.030414417,-0.032464027,-0.010781293,0.12,0.0,0.0,0.0,-1.0
553246255,553245687,-0.031324122,-0.018525122,-0.0009487341,0.12,0.0,0.0,0.0,-1.0
553295870,553295295,-0.046150774,0.031425897,0.008030304,0.12,0.0,0.0,0.0,-1.0
553348472,553347902,0.0055742795,-0.0066679725,0.0068609356,0.12,0.0,0.0,0.0,-1.0
553396580,553396004,-0.025423326,0.12522234,-0.014309978,0.12,0.0,0.0,0.0,-1.0
553446175,553445608,0.011891986,0.05791495,-0.010643333,0.12,0.0,0.0,0.0,-1.0
553498792,553498219,-0.014973862,0.040065452,-0.014023428,0.12,0.0,0.0,0.0,-1.0
553546886,553546321,-0.05585318,0.056556772,-0.004462793,0.12,0.0,0.0,0.0,-1.0
553596494,553595925,-0.030889409,0.08358523,-0.004727662,0.12,0.0,0.0,0.0,-1.0
553646099,553645530,-0.03438858,0.029238196,-0.013124299,0.12,0.0,0.0,0.0,-1.0
553698706,553698140,-0.0489291,0.0035382546,-0.0031120991,0.12,0.0,0.0,0.0,-1.0
553746822,553746248,-0.05684154,0.124513544,-0.0066694543,0.12,0.0,0.0,0.0,-1.0
553796419,553795846,-0.03710379,0.0227779,-0.011921282,0.12,0.0,0.0,0.0,-1.0
553849022,553848457,-0.06158253,-0.009067724,-0.006807984,0.12,0.0,0.0,0.0,-1.0
553897131,553896562,-0.026560834,0.120713905,-0.007636402,0.001,0.0,0.0,0.0,-1.0
553946735,553946166,-0.028609507,0.0497625,-0.017743839,0.001,0.0,0.0,0.0,-1.0
553996337,553995767,-0.04780771,0.07372186,0.0033596342,0.001,0.0,0.0,0.0,-1.0
554047450,554046875,-0.054676812,0.06583919,-0.012833494,0.001,0.0,0.0,0.0,-1.0
554098554,554097983,0.0068434966,0.058275465,0.00050364557,0.001,0.0,0.0,0.0,-1.0
554146649,554146084,-0.061885823,0.08301134,-0.00039241862,0.001,0.0,0.0,0.0,-1.0
554199271,554198694,-0.015570839,0.03906511,-0.019467454,0.001,0.0,0.0,0.0,-1.0
554247362,554246796,-0.05562592,0.1251163,-0.01284246,0.001,0.0,0.0,0.0,-1.0
554296967,554296400,0.058151074,0.103872925,-0.0066652643,0.001,0.0,0.0,0.0,-1.0
554345076,554344502,0.016192004,0.06410341,-0.0011557604,0.001,0.0,0.0,0.0,-1.0
554397677,554397112,-0.04532356,0.05112429,-0.006466248,0.001,0.0,0.0,0.0,-1.0
554447289,554446717,-0.09891389,0.046493106,-0.002949091,0.001,0.0,0.0,0.0,-1.0
554495411,554494823,-0.11708201,0.031985108,-0.00437844,0.001,0.0,0.0,0.0,-1.0
554547995,554547429,-0.18260531,0.07668956,-0.0028529256,0.001,0.0,0.0,0.0,-1.0
554597618,554597037,-0.098954044,0.08921519,-0.014733534,0.001,0.0,0.0,0.0,-1.0
554648724,554648156,-0.11573931,0.050311983,-0.015648743,0.001,0.0,0.0,0.0,-1.0
554695304,554694739,0.061106358,0.09120344,-0.016502114,0.001,0.0,0.0,0.0,-1.0
554747926,554747350,0.021554697,0.080322504,-0.014597572,0.001,0.0,0.0,0.0,-1.0
554797522,554796954,-0.03330854,0.08727276,-0.016255047,0.001,0.0,0.0,0.0,-1.0
554845622,554845055,-0.08121847,0.020408278,-0.012559583,0.001,0.0,0.0,0.0,-1.0
554895225,554894660,0.015556953,0.06087132,-0.0049582403,0.001,0.0,0.0,0.0,-1.0
554944848,554944267,-0.050110906,0.09088369,0.0007510801,0.001,0.0,0.0,0.0,-1.0
554995954,554995388,-0.11092315,0.10221773,0.0012688113,0.001,0.0,0.0,0.0,-1.0
555045545,555044977,-0.023809044,0.07948306,-0.016072936,0.001,0.0,0.0,0.0,-1.0
555098153,555097587,-0.0002935035,0.046891518,-0.019806283,0.001,0.0,0.0,0.0,-1.0
555147774,555147191,-0.049457468,0.015026662,-0.011327118,0.001,0.0,0.0,0.0,-1.0
555195857,555195292,-0.0536327,0.035405856,-0.011974382,0.001,0.0,0.0,0.0,-1.0
555248483,555247911,-0.05972968,0.006213394,-0.008278553,0.001,0.0,0.0,0.0,-1.0
555298083,555297507,0.014013223,0.13974707,-0.0005325663,0.001,0.0,0.0,0.0,-1.0
555346174,555345609,-0.043121666,0.07287788,-0.007823934,0.001,0.0,0.0,0.0,-1.0
555395778,555395213,-0.03398181,0.04909897,-0.008643246,0.001,0.0,0.0,0.0,-1.0
555448397,555447824,0.024247088,0.07979386,-0.013580876,0.001,0.0,0.0,0.0,-1.0
555496508,555495941,-0.09412425,-0.05633572,-0.0054225926,0.001,0.0,0.0,0.0,-1.0
555546107,555545537,-0.06782017,0.021785742,-0.00090262096,0.001,0.0,0.0,0.0,-1.0
555598722,555598140,-0.060003463,0.027532177,0.00019817252,0.001,0.0,0.0,0.0,-1.0
555648320,555647745,-0.12797378,0.036721766,0.004639375,0.001,0.0,0.0,0.0,-1.0
555696433,555695849,-0.0020717564,0.10435193,-0.015714271,0.001,0.0,0.0,0.0,-1.0
555746016,555745451,0.03509429,0.07945326,-0.017240701,0.001,0.0,0.0,0.0,-1.0
555798641,555798064,0.019226806,0.1275422,-0.016967805,0.001,0.0,0.0,0.0,-1.0
555846727,555846162,-0.07005894,-0.01813421,-0.008824599,0.001,0.0,0.0,0.0,-1.0
555896346,555895768,-0.04972998,-0.016415298,0.012434262,0.001,0.0,0.0,0.0,-1.0
555948958,555948385,-0.05287544,0.06380318,0.0102797,0.001,0.0,0.0,0.0,-1.0
555997075,555996494,0.010407247,-0.004587583,-0.006069769,0.001,0.0,0.0,0.0,-1.0
556046661,556046088,-0.10451274,-0.019798702,0.0024539905,0.001,0.0,0.0,0.0,-1.0
556096277,556095692,-0.055273354,0.034231856,-0.001717205,0.001,0.0,0.0,0.0,-1.0
556147367,556146796,-0.020334458,0.050326955,-0.0010006273,0.001,0.0,0.0,0.0,-1.0
556196975,556196402,-0.025282053,0.035967078,-0.0034260259,0.001,0.0,0.0,0.0,-1.0
556246580,556246005,-0.031905916,0.014758606,0.0019306459,0.001,0.0,0.0,0.0,-1.0
556299187,556298616,-0.028634276,0.015459926,0.0036370542,0.001,0.0,0.0,0.0,-1.0
556348819,556348222,-0.035163604,-0.005902438,-0.005941225,0.001,0.0,0.0,0.0,-1.0
556396895,556396322,-0.03334854,0.013048233,-0.0070203166,0.001,0.0,0.0,0.0,-1.0
556444998,556444423,-0.040690262,-0.013297151,-0.0058560665,0.001,0.0,0.0,0.0,-1.0
556497620,556497037,-0.025650462,0.015653221,0.0016485049,0.001,0.0,0.0,0.0,-1.0
556547212,556546641,-0.036979105,0.02385213,0.0009648219,0.001,0.0,0.0,0.0,-1.0
556596847,556596259,-0.047852784,0.012853889,0.00095612166,0.001,0.0,0.0,0.0,-1.0
556646430,556645850,-0.049458187,0.00038150602,-0.0035477008,0.001,0.0,0.0,0.0,-1.0
556697524,556696954,-0.050300173,0.002272538,-0.006691097,0.001,0.0,0.0,0.0,-1.0
556747128,556746558,-0.04647338,0.0045816,-0.009635322,0.001,0.0,0.0,0.0,-1.0
556795233,556794662,-0.02339138,0.021869723,-0.0035094728,0.001,0.0,0.0,0.0,-1.0
556847841,556847270,-0.023369,0.0068472023,6.3389125e-05,0.001,0.0,0.0,0.0,-1.0
